Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Description,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Purchase_Year,Purchase_Month,Purchase_Day
4570,20,0,39,2020-06-13,3,15,259,0,144,2,0,2023-06-01 11:35:28,2023-06-01 06:51:28,2.0,2020,6,13
7595,40,0,7,2020-01-10,2,14,5013,0,950,3,1,2023-06-01 02:45:30,2023-06-01 15:31:30,4.0,2020,1,10
6852,36,0,39,2020-05-23,2,11,6254,0,335,2,2,2023-06-01 04:06:31,2023-06-01 00:52:31,3.0,2020,5,23
1228,61,0,21,2021-06-07,4,0,1063,2,0,2,3,2023-06-01 04:10:33,2023-06-01 17:14:42,3.0,2021,6,7
737,38,2,31,2020-07-12,3,3,7800,2,0,2,0,2023-06-01 08:03:34,2023-06-01 17:14:42,3.0,2020,7,12
3623,20,2,19,2020-12-24,2,7,7750,2,0,2,1,2023-06-01 12:38:35,2023-06-01 17:14:42,3.0,2020,12,24
1107,52,2,25,2020-06-25,3,13,5969,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,25
1435,66,2,34,2021-09-03,3,10,5338,2,0,1,0,2023-06-01 02:09:38,2023-06-01 17:14:42,3.0,2021,9,3
3044,70,1,6,2020-07-28,1,8,7006,0,2174,2,1,2023-06-01 02:02:39,2023-06-01 08:57:39,1.0,2020,7,28
2565,25,0,31,2020-02-18,0,5,5100,2,0,0,2,2023-06-01 22:11:41,2023-06-01 17:14:42,3.0,2020,2,18
1194,67,0,13,2020-05-12,3,13,19,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,12
3925,32,1,30,2021-02-05,0,9,7463,2,0,3,1,2023-06-01 04:12:43,2023-06-01 17:14:42,3.0,2021,2,5
7622,64,0,22,2020-02-11,3,4,77,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,11
2329,32,2,29,2021-11-24,2,10,2109,2,0,3,2,2023-06-01 13:07:46,2023-06-01 17:14:42,3.0,2021,11,24
6120,27,2,33,2020-12-23,1,14,7074,2,0,3,3,2023-06-01 21:07:47,2023-06-01 17:14:42,3.0,2020,12,23
412,69,0,25,2021-10-19,4,15,2190,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,10,19
5106,33,2,0,2020-02-16,4,11,8017,2,0,0,3,2023-06-01 19:30:49,2023-06-01 17:14:42,3.0,2020,2,16
1071,42,1,30,2021-01-30,2,0,7549,2,0,2,2,2023-06-01 03:58:50,2023-06-01 17:14:42,3.0,2021,1,30
6791,60,0,23,2021-01-24,1,3,813,2,0,0,1,2023-06-01 04:44:52,2023-06-01 17:14:42,3.0,2021,1,24
4399,57,1,28,2020-03-12,3,7,1473,0,1558,2,1,2023-06-01 10:59:53,2023-06-01 19:53:53,3.0,2020,3,12
3554,27,1,5,2020-05-26,3,12,5855,2,0,2,2,2023-06-01 14:40:55,2023-06-01 17:14:42,3.0,2020,5,26
4212,41,2,10,2020-08-09,1,5,5152,0,1808,2,3,2023-06-01 04:29:57,2023-06-01 10:15:57,4.0,2020,8,9
2695,42,0,23,2020-12-10,4,10,7377,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,10
985,64,2,1,2020-04-06,0,3,4195,0,2202,1,0,2023-06-01 22:37:00,2023-06-01 22:01:00,1.0,2020,4,6
8193,44,2,11,2020-04-19,0,15,6788,0,2306,0,1,2023-06-01 04:36:01,2023-06-01 02:47:01,2.0,2020,4,19
131,23,2,5,2020-05-03,0,1,2250,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,3
5058,54,1,11,2020-09-18,2,3,540,2,0,1,3,2023-06-01 21:37:05,2023-06-01 17:14:42,3.0,2020,9,18
2712,45,0,17,2021-01-18,2,10,4572,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,18
5857,63,1,22,2020-02-22,1,9,349,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,22
2120,38,1,1,2021-10-20,1,9,5496,2,0,0,3,2023-06-01 17:30:07,2023-06-01 17:14:42,3.0,2021,10,20
3361,59,2,40,2020-01-19,0,0,3481,0,1111,0,1,2023-06-01 21:37:09,2023-06-01 04:22:09,3.0,2020,1,19
3792,67,0,35,2020-11-24,0,13,4177,2,0,0,3,2023-06-01 00:59:10,2023-06-01 17:14:42,3.0,2020,11,24
2390,67,0,1,2021-12-21,0,12,6042,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,21
6441,29,2,31,2021-04-28,2,13,3610,0,300,2,2,2023-06-01 19:09:13,2023-06-01 09:01:13,5.0,2021,4,28
3834,40,0,32,2020-04-23,1,8,3418,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,23
402,32,0,35,2020-09-26,1,0,7946,2,0,2,1,2023-06-01 17:46:16,2023-06-01 17:14:42,3.0,2020,9,26
1111,51,1,29,2021-06-02,0,2,4285,2,0,0,0,2023-06-01 18:00:18,2023-06-01 17:14:42,3.0,2021,6,2
68,42,2,5,2020-07-17,0,2,637,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,7,17
1342,68,1,14,2020-08-31,3,10,3939,2,0,1,1,2023-06-01 12:45:21,2023-06-01 17:14:42,3.0,2020,8,31
3261,51,0,6,2021-03-02,4,7,1951,2,0,2,1,2023-06-01 09:25:22,2023-06-01 17:14:42,3.0,2021,3,2
350,66,0,14,2021-11-16,3,4,5544,0,2614,1,2,2023-06-01 17:57:23,2023-06-01 01:18:23,2.0,2021,11,16
7372,69,0,0,2020-12-08,0,2,1725,0,991,0,0,2023-06-01 14:13:25,2023-06-01 18:47:25,5.0,2020,12,8
1444,45,2,4,2021-04-28,2,5,334,0,591,1,0,2023-06-01 20:31:26,2023-06-01 12:10:26,3.0,2021,4,28
6406,66,0,24,2020-01-26,4,0,3245,2,0,1,2,2023-06-01 08:53:28,2023-06-01 17:14:42,3.0,2020,1,26
1270,62,1,23,2020-09-14,1,2,7373,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,14
6100,36,0,14,2020-08-18,2,14,8026,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,18
7576,25,1,12,2021-08-12,2,4,4847,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,12
467,30,1,19,2021-07-22,1,15,7417,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,22
3874,64,2,24,2020-12-20,0,4,1678,0,2738,3,3,2023-06-01 22:03:34,2023-06-01 12:20:34,3.0,2020,12,20
2835,55,0,35,2021-06-25,3,5,7527,0,268,2,3,2023-06-01 17:22:35,2023-06-01 15:54:35,2.0,2021,6,25
5127,51,2,1,2020-05-16,3,7,7008,0,1848,0,1,2023-06-01 01:48:36,2023-06-01 17:39:36,1.0,2020,5,16
4456,25,0,11,2020-06-20,1,11,1679,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,20
3848,40,0,26,2021-07-08,0,1,1972,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,8
7026,33,1,14,2021-04-14,0,4,5531,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,14
395,25,2,36,2020-11-10,2,14,3523,2,0,2,0,2023-06-01 16:01:43,2023-06-01 17:14:42,3.0,2020,11,10
979,46,2,7,2021-08-03,0,7,2844,0,262,1,0,2023-06-01 08:14:45,2023-06-01 04:17:45,3.0,2021,8,3
3268,31,1,14,2021-02-05,2,0,4531,0,2713,3,3,2023-06-01 18:15:45,2023-06-01 18:45:45,1.0,2021,2,5
128,62,1,36,2020-12-11,2,10,6550,0,836,2,3,2023-06-01 18:59:46,2023-06-01 22:25:46,3.0,2020,12,11
454,25,0,8,2021-12-08,3,6,7652,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,8
3209,65,1,21,2020-01-29,3,10,250,2,0,3,0,2023-06-01 10:27:47,2023-06-01 17:14:42,3.0,2020,1,29
2770,31,0,1,2021-11-04,0,6,6717,0,331,2,3,2023-05-31 23:25:48,2023-06-01 21:43:48,4.0,2021,11,4
3048,31,1,18,2021-01-03,2,12,1439,0,2057,1,3,2023-06-01 06:59:50,2023-06-01 19:31:50,3.0,2021,1,3
243,32,1,13,2021-09-13,3,13,2368,0,1175,0,2,2023-06-01 12:03:52,2023-06-01 02:10:52,1.0,2021,9,13
3005,36,1,30,2020-05-10,3,1,1430,0,1384,0,1,2023-06-01 22:20:52,2023-06-01 18:55:52,3.0,2020,5,10
6800,25,1,24,2021-06-26,4,14,5696,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,26
807,36,1,29,2020-04-14,3,10,4531,2,0,1,1,2023-06-01 13:01:54,2023-06-01 17:14:42,3.0,2020,4,14
2435,46,0,23,2020-06-02,4,8,254,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,2
5085,28,1,26,2020-01-01,1,1,6681,2,0,2,1,2023-06-01 16:34:55,2023-06-01 17:14:42,3.0,2020,1,1
2986,18,1,1,2021-11-13,3,2,6563,0,43,3,1,2023-06-01 00:28:56,2023-06-01 02:48:56,5.0,2021,11,13
1857,63,0,27,2021-04-05,0,9,5959,2,0,2,1,2023-06-01 22:38:58,2023-06-01 17:14:42,3.0,2021,4,5
2825,41,0,6,2020-10-14,4,4,2225,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,14
3090,61,1,30,2021-11-24,2,12,7414,2,0,2,3,2023-06-01 22:11:01,2023-06-01 17:14:42,3.0,2021,11,24
1887,28,1,40,2021-04-21,4,7,6896,0,432,1,2,2023-06-01 18:47:02,2023-05-31 22:51:02,4.0,2021,4,21
758,51,1,26,2020-02-06,1,7,482,0,311,2,2,2023-06-01 09:06:02,2023-06-01 12:34:02,3.0,2020,2,6
3152,28,0,12,2021-09-01,4,13,2037,2,0,2,1,2023-06-01 02:36:04,2023-06-01 17:14:42,3.0,2021,9,1
834,25,2,40,2021-01-13,4,9,2242,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,13
7908,46,0,6,2020-11-22,4,2,2723,2,0,1,3,2023-06-01 15:01:07,2023-06-01 17:14:42,3.0,2020,11,22
2319,56,2,38,2021-05-23,1,11,3080,2,0,3,1,2023-06-01 14:35:09,2023-06-01 17:14:42,3.0,2021,5,23
5354,48,2,34,2020-02-01,0,8,5004,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,1
6038,19,0,37,2020-05-13,3,0,348,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,13
4316,21,1,35,2021-03-10,4,13,1041,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,10
1125,50,0,20,2020-07-21,4,0,6395,2,0,0,0,2023-05-31 23:20:15,2023-06-01 17:14:42,3.0,2020,7,21
4608,57,1,30,2021-11-03,1,14,7817,0,517,3,2,2023-06-01 03:23:16,2023-06-01 01:39:16,2.0,2021,11,3
8205,45,2,28,2021-06-03,2,11,3721,2,0,3,0,2023-06-01 15:22:17,2023-06-01 17:14:42,3.0,2021,6,3
970,59,0,8,2020-04-03,3,1,3573,2,0,2,3,2023-06-01 16:50:19,2023-06-01 17:14:42,3.0,2020,4,3
5123,62,1,14,2020-08-13,3,11,527,0,272,3,2,2023-06-01 08:32:21,2023-06-01 01:04:21,1.0,2020,8,13
3345,52,2,17,2020-04-05,4,1,3205,2,0,0,0,2023-06-01 07:59:23,2023-06-01 17:14:42,3.0,2020,4,5
6850,58,1,22,2021-12-14,4,3,578,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,14
1868,69,0,13,2020-06-09,1,2,7428,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,9
3625,65,1,33,2021-08-01,0,13,2847,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,1
174,69,2,41,2021-06-28,4,11,6026,0,491,0,1,2023-05-31 23:12:27,2023-06-01 13:59:27,3.0,2021,6,28
612,63,2,28,2020-11-12,2,5,6980,0,1577,2,1,2023-06-01 09:06:28,2023-06-01 19:18:28,3.0,2020,11,12
2778,31,0,16,2020-03-09,1,6,5581,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,9
2643,34,1,21,2021-09-02,2,8,414,2,0,0,1,2023-06-01 22:02:29,2023-06-01 17:14:42,3.0,2021,9,2
215,30,1,34,2020-10-03,2,13,863,0,2357,3,0,2023-06-01 05:54:31,2023-06-01 09:07:31,2.0,2020,10,3
8052,34,2,13,2021-06-19,0,6,3517,0,534,0,3,2023-06-01 09:19:33,2023-06-01 03:19:33,4.0,2021,6,19
5845,48,2,14,2021-12-24,4,8,5884,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,24
2444,66,0,8,2020-02-07,0,7,2965,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,7
3572,67,1,7,2021-03-02,0,4,3212,0,943,1,1,2023-06-01 09:44:38,2023-06-01 06:43:38,2.0,2021,3,2
2377,32,0,5,2021-05-23,0,3,1123,2,0,1,0,2023-06-01 18:20:40,2023-06-01 17:14:42,3.0,2021,5,23
5726,60,2,18,2021-03-23,0,15,2633,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,23
3905,61,1,36,2020-09-01,4,8,4191,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,1
3204,33,0,24,2020-06-22,3,11,2506,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,22
1240,33,2,15,2021-03-09,1,5,2921,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,9
3386,47,1,21,2021-12-15,4,1,6997,2,0,1,2,2023-06-01 04:31:48,2023-06-01 17:14:42,3.0,2021,12,15
3713,47,0,14,2020-10-19,1,3,2625,2,0,3,0,2023-05-31 23:22:49,2023-06-01 17:14:42,3.0,2020,10,19
6390,48,0,9,2020-01-17,3,1,7172,2,0,1,1,2023-06-01 20:02:50,2023-06-01 17:14:42,3.0,2020,1,17
5982,18,1,25,2020-04-12,1,9,2552,0,1562,3,1,2023-06-01 14:48:52,2023-06-01 17:04:52,2.0,2020,4,12
1290,26,1,21,2021-01-14,2,14,4208,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,14
1130,25,0,20,2020-02-05,2,7,8021,2,0,0,3,2023-06-01 06:30:55,2023-06-01 17:14:42,3.0,2020,2,5
2739,28,0,26,2021-02-08,2,1,478,0,1485,2,2,2023-06-01 12:54:56,2023-05-31 23:08:56,2.0,2021,2,8
5568,36,0,12,2020-06-16,4,11,4554,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,16
6686,63,0,2,2021-07-22,4,4,1619,0,103,0,3,2023-06-01 03:02:58,2023-06-01 13:34:58,1.0,2021,7,22
5842,44,1,33,2020-07-20,2,9,243,0,1707,0,0,2023-06-01 21:23:58,2023-06-01 05:46:58,3.0,2020,7,20
8149,39,1,13,2020-07-01,2,10,1454,0,684,0,2,2023-06-01 22:03:00,2023-06-01 15:28:00,5.0,2020,7,1
4384,62,1,3,2021-10-03,0,10,6901,2,0,1,3,2023-06-01 20:32:01,2023-06-01 17:14:42,3.0,2021,10,3
7819,29,0,41,2020-10-28,1,5,1731,0,2748,2,2,2023-06-01 01:34:03,2023-06-01 05:36:03,4.0,2020,10,28
7616,23,1,33,2021-01-06,2,2,1351,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,6
2799,61,0,40,2020-11-19,1,14,7894,2,0,3,1,2023-06-01 16:51:05,2023-06-01 17:14:42,3.0,2020,11,19
6779,22,0,28,2020-01-22,0,14,6556,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,22
2291,20,2,18,2021-07-17,2,6,650,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,17
5235,69,1,39,2020-12-08,1,13,3428,2,0,0,3,2023-06-01 13:16:10,2023-06-01 17:14:42,3.0,2020,12,8
833,70,0,28,2021-10-15,4,9,1014,2,0,1,0,2023-06-01 18:27:12,2023-06-01 17:14:42,3.0,2021,10,15
6136,53,2,17,2020-04-16,0,13,3361,0,2382,3,0,2023-06-01 18:01:14,2023-06-01 15:39:14,3.0,2020,4,16
7415,40,0,15,2020-02-04,3,9,1364,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,4
4805,55,0,27,2021-08-14,2,6,4580,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,14
4710,52,0,14,2020-02-12,4,15,714,2,0,3,3,2023-06-01 14:09:17,2023-06-01 17:14:42,3.0,2020,2,12
6718,27,0,33,2020-08-01,4,12,3038,0,1030,2,1,2023-05-31 23:04:19,2023-06-01 21:41:19,3.0,2020,8,1
4084,44,1,19,2021-10-27,2,10,375,2,0,1,1,2023-06-01 00:00:20,2023-06-01 17:14:42,3.0,2021,10,27
1516,19,0,32,2021-07-23,1,1,7983,0,2550,0,3,2023-06-01 03:57:21,2023-06-01 08:19:21,5.0,2021,7,23
5871,26,0,7,2020-12-18,3,9,7672,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,18
1327,25,0,37,2020-04-02,0,5,7734,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,2
7177,33,0,21,2021-02-11,2,4,3584,2,0,2,1,2023-06-01 00:31:25,2023-06-01 17:14:42,3.0,2021,2,11
4071,33,2,41,2020-01-18,2,10,4417,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,18
2909,41,2,24,2020-02-05,0,11,3912,2,0,2,2,2023-06-01 14:38:28,2023-06-01 17:14:42,3.0,2020,2,5
899,21,0,12,2021-07-11,4,0,7884,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,11
1546,46,2,16,2020-09-12,0,3,1279,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,12
1029,70,2,32,2020-12-10,4,14,3184,2,0,3,0,2023-06-01 11:59:32,2023-06-01 17:14:42,3.0,2020,12,10
1243,20,0,26,2021-12-27,2,9,3790,0,894,3,2,2023-06-01 14:36:34,2023-06-01 00:38:34,4.0,2021,12,27
7319,57,1,2,2021-10-28,0,5,3409,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,10,28
6460,19,2,40,2020-08-26,2,14,7845,0,967,1,0,2023-06-01 16:39:36,2023-06-01 03:10:36,3.0,2020,8,26
7853,28,2,6,2021-01-09,0,3,4145,0,2378,2,1,2023-06-01 22:26:38,2023-06-01 10:47:38,3.0,2021,1,9
2130,43,0,0,2020-11-27,1,9,7535,2,0,0,2,2023-06-01 17:27:40,2023-06-01 17:14:42,3.0,2020,11,27
1160,24,0,26,2020-06-17,3,10,2913,2,0,3,2,2023-06-01 22:44:41,2023-06-01 17:14:42,3.0,2020,6,17
2996,70,0,18,2020-11-11,3,11,2616,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,11
324,30,1,32,2020-05-20,0,2,6249,0,1706,1,0,2023-06-01 07:11:43,2023-06-01 19:42:43,1.0,2020,5,20
7842,31,1,7,2020-06-07,1,0,1918,2,0,1,2,2023-06-01 01:21:45,2023-06-01 17:14:42,3.0,2020,6,7
2367,46,0,33,2020-06-19,2,15,7040,2,0,2,0,2023-06-01 03:45:46,2023-06-01 17:14:42,3.0,2020,6,19
4273,65,2,38,2020-01-21,2,4,5372,0,1205,2,1,2023-06-01 19:51:46,2023-06-01 19:51:46,2.0,2020,1,21
4797,47,2,15,2020-09-27,4,9,7324,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,27
3802,70,0,11,2020-07-11,1,4,6344,0,1959,2,0,2023-06-01 16:51:48,2023-06-01 17:04:48,5.0,2020,7,11
1420,28,0,6,2020-12-08,0,8,6963,0,927,3,1,2023-06-01 15:13:49,2023-06-01 16:13:49,2.0,2020,12,8
7245,40,0,27,2021-08-19,0,9,3326,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,19
4551,62,0,2,2021-02-26,3,15,7942,0,139,0,2,2023-06-01 22:14:52,2023-06-01 08:26:52,1.0,2021,2,26
7608,64,2,13,2020-07-30,2,9,1405,2,0,0,2,2023-06-01 11:35:52,2023-06-01 17:14:42,3.0,2020,7,30
5855,32,0,27,2021-08-29,4,13,3902,2,0,2,0,2023-06-01 22:02:54,2023-06-01 17:14:42,3.0,2021,8,29
1813,26,0,8,2020-01-28,0,2,5600,2,0,3,1,2023-06-01 10:31:56,2023-06-01 17:14:42,3.0,2020,1,28
1668,40,1,34,2020-07-26,2,11,3246,2,0,0,2,2023-06-01 09:54:58,2023-06-01 17:14:42,3.0,2020,7,26
125,50,2,8,2020-07-27,0,15,5082,2,0,3,0,2023-06-01 03:12:59,2023-06-01 17:14:42,3.0,2020,7,27
5672,19,0,1,2021-04-14,1,15,3295,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,14
8235,52,1,9,2020-08-10,2,13,1176,2,0,1,1,2023-06-01 14:00:03,2023-06-01 17:14:42,3.0,2020,8,10
717,37,1,30,2021-10-26,4,12,6343,2,0,2,0,2023-05-31 23:45:03,2023-06-01 17:14:42,3.0,2021,10,26
7835,55,2,9,2021-03-20,3,1,2557,2,0,0,0,2023-06-01 05:35:05,2023-06-01 17:14:42,3.0,2021,3,20
3998,33,1,14,2020-02-21,2,11,7815,0,2215,2,0,2023-06-01 08:46:06,2023-06-01 20:37:06,4.0,2020,2,21
5707,44,0,32,2020-11-20,2,0,7923,0,1667,3,1,2023-06-01 12:42:07,2023-06-01 16:06:07,1.0,2020,11,20
6858,39,1,9,2020-04-28,1,6,5897,0,2280,2,1,2023-05-31 23:17:09,2023-06-01 17:52:09,1.0,2020,4,28
2387,23,0,17,2020-01-27,3,3,1249,0,1684,0,3,2023-06-01 15:16:11,2023-06-01 18:03:11,1.0,2020,1,27
1348,53,0,20,2020-04-15,0,1,6894,0,2650,1,2,2023-06-01 03:12:12,2023-06-01 01:14:12,5.0,2020,4,15
6149,61,1,23,2020-10-05,2,8,6410,2,0,0,0,2023-06-01 17:18:13,2023-06-01 17:14:42,3.0,2020,10,5
6062,66,2,34,2020-05-08,2,0,7068,2,0,0,0,2023-06-01 06:48:14,2023-06-01 17:14:42,3.0,2020,5,8
2473,55,1,2,2020-03-14,1,13,5055,2,0,3,1,2023-06-01 05:31:15,2023-06-01 17:14:42,3.0,2020,3,14
6134,22,0,3,2020-09-26,2,0,7565,0,2216,3,1,2023-06-01 07:26:16,2023-06-01 09:02:16,1.0,2020,9,26
5416,43,2,13,2020-05-02,1,8,6482,2,0,1,0,2023-06-01 19:43:17,2023-06-01 17:14:42,3.0,2020,5,2
2115,49,1,17,2020-05-02,0,0,6121,2,0,0,1,2023-06-01 16:21:18,2023-06-01 17:14:42,3.0,2020,5,2
1048,65,1,23,2021-02-19,4,14,7472,0,74,1,1,2023-06-01 11:16:19,2023-06-01 22:11:19,3.0,2021,2,19
165,19,1,32,2020-06-11,3,7,3185,2,0,0,2,2023-06-01 08:46:21,2023-06-01 17:14:42,3.0,2020,6,11
5995,19,1,31,2021-06-26,4,10,3872,2,0,2,1,2023-06-01 05:39:23,2023-06-01 17:14:42,3.0,2021,6,26
7784,18,2,17,2020-11-10,2,0,8019,2,0,2,0,2023-06-01 04:13:24,2023-06-01 17:14:42,3.0,2020,11,10
4206,31,0,20,2020-10-20,2,15,4691,0,1080,1,2,2023-06-01 08:53:26,2023-06-01 18:06:26,5.0,2020,10,20
6604,49,1,15,2021-11-05,2,11,7952,2,0,3,3,2023-06-01 12:05:26,2023-06-01 17:14:42,3.0,2021,11,5
7738,18,1,28,2020-03-19,2,13,2477,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,19
519,46,0,34,2021-12-29,4,10,1862,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,29
4763,22,1,41,2020-10-09,0,7,6569,0,2054,0,3,2023-06-01 03:36:31,2023-06-01 14:00:31,3.0,2020,10,9
5357,50,0,1,2020-06-26,4,13,3342,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,26
4172,69,2,18,2021-01-25,4,12,6743,0,899,0,2,2023-06-01 08:07:33,2023-06-01 14:20:33,5.0,2021,1,25
4394,58,0,7,2021-04-18,2,15,7379,0,2123,2,3,2023-06-01 07:50:35,2023-06-01 18:02:35,3.0,2021,4,18
3647,34,1,25,2021-07-26,4,12,22,2,0,1,3,2023-06-01 07:47:36,2023-06-01 17:14:42,3.0,2021,7,26
8134,48,2,31,2021-03-25,3,1,1044,2,0,2,3,2023-06-01 05:52:38,2023-06-01 17:14:42,3.0,2021,3,25
7331,61,1,30,2021-01-30,4,4,2634,2,0,2,2,2023-06-01 10:52:39,2023-06-01 17:14:42,3.0,2021,1,30
5194,57,1,19,2021-03-11,4,2,4300,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,11
599,34,1,12,2021-02-13,4,9,2035,2,0,2,2,2023-06-01 06:06:43,2023-06-01 17:14:42,3.0,2021,2,13
6466,41,1,24,2020-06-06,1,15,5883,0,2208,3,0,2023-06-01 17:04:44,2023-06-01 20:51:44,3.0,2020,6,6
3906,41,0,20,2021-03-12,3,2,3050,0,1695,1,0,2023-06-01 00:46:46,2023-06-01 18:26:46,5.0,2021,3,12
1781,35,0,12,2021-10-26,2,0,7193,2,0,3,1,2023-06-01 19:04:47,2023-06-01 17:14:42,3.0,2021,10,26
2472,23,2,23,2020-05-11,0,5,1339,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,11
6693,48,2,0,2021-11-12,2,12,3575,0,1417,1,3,2023-06-01 01:45:51,2023-06-01 16:34:51,5.0,2021,11,12
7732,63,2,31,2020-03-19,1,0,304,2,0,1,0,2023-06-01 19:35:52,2023-06-01 17:14:42,3.0,2020,3,19
1275,65,0,14,2021-07-22,0,11,3071,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,22
5758,52,1,22,2020-02-26,2,2,1245,2,0,0,2,2023-06-01 05:17:54,2023-06-01 17:14:42,3.0,2020,2,26
6273,67,0,10,2020-03-13,2,15,3146,0,360,0,1,2023-06-01 16:20:56,2023-06-01 05:39:56,2.0,2020,3,13
852,48,2,28,2021-03-19,1,4,7638,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,19
1691,69,1,40,2021-11-08,0,11,267,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,11,8
6245,37,1,26,2020-11-04,0,1,4787,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,4
7594,67,0,29,2021-03-19,0,0,6186,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,19
